txn_id,user_id,timestamp,amount,merchant,location,txn_type,is_fraud
61c2645a-c733-4304-8822-3120c4f9eccd,U0034,9/2/2025 21:50,772.31,CVS,"Miami, FL",POS,0
297ca4ff-f75d-499f-ab2d-5b0987079ad4,U0144,9/2/2025 21:47,696.26,,"Chicago, IL",POS,0
df7d0dd7-236e-4608-9acb-394acd1f5318,U0102,9/2/2025 21:47,385.41,Amazon,"Seattle, WA",Online,0
dfc620ce-7b07-4d31-a424-4f230d5ba7cd,U0149,9/2/2025 21:48,114.18,Shell,"Chicago, IL",POS,0
b61e5fdb-1a43-4206-af2d-dcc48df661da,U0139,9/2/2025 21:50,1491.21,,"New York, NY",Transfer,0
1578d709-48f9-43d0-9fea-e1e0d9e604b3,U0009,9/2/2025 21:47,434.2,Target,"Los Angeles, CA",Transfer,0
836b15c7-e7c2-45da-b306-958845d5a68d,U0096,9/2/2025 21:46,1489.32,Shell,"Houston, TX",Transfer,0
f24823ab-177a-4a5f-affe-33b3d4bf7a4b,U0097,9/2/2025 21:47,124.97,,"Miami, FL",Online,0
597e6845-e277-48c5-b37d-1fb6d11376e0,U0168,9/2/2025 21:45,1291.13,Walmart,"Los Angeles, CA",Transfer,0
808389c8-657e-41c9-8da2-3e5c6a36af18,U0136,9/2/2025 21:48,195.38,Starbucks,"New York, NY",POS,0
14e4180c-fe99-46a3-a2db-c8503c5bf3a7,U0077,9/2/2025 21:48,697.19,,"Miami, FL",Transfer,0
ee4a9b5d-5195-44e3-8737-4c86397b5f51,U0137,9/2/2025 21:46,572.02,Starbucks,"Los Angeles, CA",Transfer,0
55d596af-a663-42cd-b6f6-dbf1d6d441cc,U0089,9/2/2025 21:46,236.91,Starbucks,"Seattle, WA",POS,0
eada79a3-4970-4d9a-89ce-3cfb2339ba19,U0009,9/2/2025 21:49,1215.17,Shell,"Miami, FL",POS,0
c24369e7-2387-4af6-94c3-a832b231c60b,U0062,9/2/2025 21:49,313.09,Walmart,"Miami, FL",POS,1
e7e646c7-0158-4463-9d87-76a072d78bdd,U0115,9/2/2025 21:46,898.69,,"New York, NY",Online,0
d5c0244d-3735-462d-8184-3b0304dd7054,U0190,9/2/2025 21:46,71.13,CVS,"Los Angeles, CA",Online,0
9bdf90f2-ba2c-4f19-b0b2-a5d18c7e6f42,U0194,9/2/2025 21:50,1296.28,Amazon,"Los Angeles, CA",ATM,0
49c10669-c6b3-4fe6-9c76-bdf66c5a6c93,U0060,9/2/2025 21:47,1224.6,,"Miami, FL",ATM,0
3d0a5f0c-0c39-4ec7-9f31-74054d183eba,U0148,9/2/2025 21:49,898.89,,"Chicago, IL",Online,0
750565f5-9f70-4368-8b3c-f8caa3925731,U0078,9/2/2025 21:46,1315.01,,"Miami, FL",Online,0
7ff4cec6-e7b7-44c6-9631-2a801c612ec2,U0106,9/2/2025 21:50,454.25,Amazon,"Miami, FL",Online,0
83efa9f3-a1c7-4c8a-8435-1b64893ad232,U0161,9/2/2025 21:50,1019.73,Uber,"Houston, TX",POS,0
4a90cd0c-24c1-43b9-b7f2-85723defa849,U0089,9/2/2025 21:49,1412.67,,"Houston, TX",ATM,0
3d959e3f-5a52-46e6-9d64-29320066853d,U0179,9/2/2025 21:50,627.41,Target,"Chicago, IL",Transfer,0
ab1021ce-aa14-4cd8-aff3-cde46aa42c9f,U0048,9/2/2025 21:46,1132.85,CVS,"Los Angeles, CA",Online,0
11536e99-5c50-4720-b982-f4e08603156a,U0077,9/2/2025 21:50,1287.02,Target,"Houston, TX",POS,0
fd034ada-c952-4185-81e0-3a5e8b48f496,U0144,9/2/2025 21:50,621.95,Shell,"Miami, FL",Online,1
df92a621-63f4-469d-8534-a1018ddce719,U0100,9/2/2025 21:49,368.07,Starbucks,"Chicago, IL",POS,1
fb25664d-630a-4767-a2bb-522b0b251279,U0116,9/2/2025 21:48,1271.46,Walmart,"Miami, FL",Online,0
5b6a8102-0428-4378-bf50-23f440ef3935,U0014,9/2/2025 21:46,406.35,,"Miami, FL",POS,0
a837fe68-bba2-45ca-bdba-6da85844f9fc,U0019,9/2/2025 21:51,286.3,,"Miami, FL",Online,0
bc3536df-94f7-4dba-8581-1d2d1a89b71e,U0123,9/2/2025 21:48,317.29,,"Chicago, IL",ATM,0
8bc78e81-5a30-4528-8b59-95622227219f,U0004,9/2/2025 21:48,321.65,Starbucks,"Seattle, WA",POS,0
d49405f0-2cd2-4404-a48e-40f1d0421dfa,U0192,9/2/2025 21:51,1499.36,CVS,"Los Angeles, CA",Online,0
7a8104de-b205-47bb-bb16-f75776f186ab,U0102,9/2/2025 21:51,1373.11,Uber,"Chicago, IL",ATM,0
10275b53-2285-42ef-8fbe-4fe92ea9c542,U0098,9/2/2025 21:49,702.04,,"Chicago, IL",ATM,0
0b36e356-339b-47a8-8b1f-0d7b0977c513,U0067,9/2/2025 21:47,542.67,,"Houston, TX",Transfer,0
eef16694-50ca-432d-8aba-590ee2c328aa,U0026,9/2/2025 21:48,1205.21,,"Houston, TX",ATM,0
d0be73ee-fd37-4539-a5f2-02f983f02dc7,U0053,9/2/2025 21:50,559.2,Shell,"New York, NY",Online,0
c0d7ac73-095f-4a81-80d9-2bce7930ba20,U0190,9/2/2025 21:51,223.15,BestBuy,"Miami, FL",Transfer,0
dcb51c53-5b62-48df-893e-904d30ec2796,U0076,9/2/2025 21:46,232.86,Apple,"Los Angeles, CA",Transfer,0
45f18619-54f9-4429-a7de-02ccdda4f4a7,U0146,9/2/2025 21:46,1250.88,CVS,"Miami, FL",ATM,0
e3b56360-6fdc-4bad-9e36-8127cca1b45c,U0066,9/2/2025 21:49,1146.22,CVS,"Seattle, WA",Transfer,0
f4dbca07-e506-4670-b092-947dbe4969ec,U0118,9/2/2025 21:49,256.51,,"Chicago, IL",Online,0
7f072cb9-2fd3-40c0-b945-f2fd56cb1ab0,U0036,9/2/2025 21:51,1081.87,CVS,"Los Angeles, CA",POS,0
cc1b4157-ec9f-4c54-9e0a-72ab7f5db163,U0135,9/2/2025 21:50,55.57,,"New York, NY",POS,0
ba220065-1526-4718-8d18-0a824447ceab,U0196,9/2/2025 21:49,14.54,Target,"Seattle, WA",Online,0
febec0db-9a3a-4103-ae3c-453214348f62,U0018,9/2/2025 21:47,1062.22,Amazon,"Los Angeles, CA",Transfer,0
1a43db54-523a-4993-8b34-46bc8ba435cc,U0096,9/2/2025 21:46,95.37,,"Seattle, WA",Transfer,0
4e76833a-4baf-4f5e-a932-009453f28f11,U0169,9/2/2025 21:49,734.34,Amazon,"Miami, FL",Transfer,0
2aa93b43-6d15-416f-b7b8-c1a59a45693d,U0004,9/2/2025 21:51,30.01,,"Chicago, IL",ATM,0
0ad7c9a2-7277-46ec-99fe-fbbc71a3fad2,U0005,9/2/2025 21:48,755.81,,"Seattle, WA",Transfer,0
46494296-6f58-42c3-bf86-cc319d66e815,U0046,9/2/2025 21:51,164.99,Walmart,"Miami, FL",Online,0
0eaf04b5-f2a9-4c8a-8a9e-4a62fae3114b,U0062,9/2/2025 21:46,291.94,Uber,"Chicago, IL",ATM,0
5d01f55f-67fd-44c4-a334-058aabd2b512,U0069,9/2/2025 21:50,1193.43,Walmart,"Chicago, IL",Transfer,0
28f4e3ce-aded-4a80-bff9-507dcd14a03e,U0118,9/2/2025 21:45,849.68,,"Los Angeles, CA",ATM,0
ad973b67-9b89-45cb-9942-644c248d31ec,U0176,9/2/2025 21:49,1242.95,Walmart,"Seattle, WA",POS,0
3c6a3174-1136-44a5-a050-9c6208e895d7,U0024,9/2/2025 21:51,610.89,Shell,"Miami, FL",Transfer,0
f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,U0015,9/2/2025 21:50,956.94,,"Los Angeles, CA",POS,0
add702c9-2747-493c-9ae7-7eab084a6780,U0128,9/2/2025 21:49,1268.77,,"Chicago, IL",POS,0
71a6014c-5f3c-44dc-9ef7-87b8f2e6195f,U0136,9/2/2025 21:46,1379.13,Starbucks,"Los Angeles, CA",Transfer,0
5df06e8c-878a-4ed9-a33f-fc8292ec89af,U0070,9/2/2025 21:49,74.61,Walmart,"Seattle, WA",ATM,0
3fe68c9c-4758-467b-a649-9cdc507b9072,U0140,9/2/2025 21:46,847.45,Amazon,"Los Angeles, CA",ATM,0
7fc15858-2fa0-4842-bc55-300b06a241af,U0005,9/2/2025 21:50,1442.4,Delta,"Los Angeles, CA",Transfer,0
1e2595b8-8fc9-486b-a9dd-ebf563119aca,U0020,9/2/2025 21:47,452.42,Delta,"Los Angeles, CA",Transfer,0
723ef466-b43b-427f-82a2-59a6c6641285,U0174,9/2/2025 21:47,1345.31,Apple,"Houston, TX",Online,0
b1a8b71f-491b-40e9-9ca3-fbb3ff11c8ba,U0177,9/2/2025 21:49,1087.62,Uber,"Seattle, WA",ATM,0
da52d2ee-22bf-48f5-9f65-2a87333ee344,U0014,9/2/2025 21:46,151.04,Starbucks,"New York, NY",ATM,0
b69f68c3-e60f-4420-ac33-350c73b911d8,U0155,9/2/2025 21:49,1154.66,Delta,"Houston, TX",ATM,0
ae92ea71-cf7d-4b43-9679-742fff4c96d6,U0008,9/2/2025 21:48,953.01,,"Houston, TX",Transfer,0
109fd8ee-b5a4-4200-98f0-dd23aaf78c67,U0059,9/2/2025 21:50,536.94,Shell,"Houston, TX",Online,0
4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,U0175,9/2/2025 21:47,880.88,Shell,"New York, NY",ATM,0
b34191b8-ed65-42b4-b5a5-f8e6b6391f04,U0064,9/2/2025 21:51,1071.1,Walmart,"Chicago, IL",Online,0
823dd107-5c8a-4066-8b2f-afa32c913a7c,U0098,9/2/2025 21:47,1068.96,,"Los Angeles, CA",Transfer,0
cac4d0eb-3373-430e-bc31-a5971f119c0f,U0082,9/2/2025 21:46,544.25,Walmart,"New York, NY",ATM,0
06ba8cd3-7e78-48c9-8a55-e38b3c9abe10,U0114,9/2/2025 21:48,543.08,BestBuy,"New York, NY",Online,0
77a7e8b7-5e70-465f-9280-c5aa8dd4595b,U0023,9/2/2025 21:50,285.15,CVS,"Miami, FL",Transfer,1
161237c9-e25d-49a8-9ca8-a5c42138afe0,U0027,9/2/2025 21:46,44.26,Apple,"Miami, FL",POS,0
b788f5d1-ffe5-45f6-a5ed-cfe34f2dad3f,U0153,9/2/2025 21:49,899.08,Apple,"Houston, TX",POS,0
68d0a2a8-c4e7-47dd-a929-de738693fd9d,U0075,9/2/2025 21:50,623.65,,"New York, NY",Online,0
5128b9b1-f8ed-40ca-a015-6a7212e153a6,U0147,9/2/2025 21:51,784.05,,"Houston, TX",Online,0
ae1b9f69-7740-4831-b331-874912fc7a87,U0036,9/2/2025 21:50,407.03,BestBuy,"Houston, TX",Online,0
d43cdd6d-e0c1-4f1e-a0da-897258321ee4,U0017,9/2/2025 21:50,254.98,BestBuy,"Houston, TX",ATM,0
c48d5650-2e95-42d6-9679-2482a3c988e4,U0124,9/2/2025 21:46,1175.09,Apple,"Chicago, IL",Online,0
de431e06-e924-4069-80bb-ae526ec01269,U0185,9/2/2025 21:46,939.43,Delta,"Miami, FL",Online,0
272c0588-84a2-476c-9fc9-05f8d4d60735,U0118,9/2/2025 21:48,164.92,BestBuy,"New York, NY",Transfer,0
ef4afa88-5299-4505-a976-aab22a26f770,U0086,9/2/2025 21:47,1263.21,Shell,"Chicago, IL",Transfer,0
84d67c4f-f0df-4684-b28e-41225894f7f1,U0086,9/2/2025 21:48,648.77,,"Seattle, WA",Online,0
3240d7a1-4027-4b7d-9430-29a9d88f1c94,U0077,9/2/2025 21:51,484.39,,"Los Angeles, CA",Transfer,0
200b2903-4642-4c45-8d03-f17af4d375c1,U0081,9/2/2025 21:51,270.57,Shell,"Chicago, IL",ATM,0
17eaec83-8892-442f-9d4b-2bf94d85e9c7,U0189,9/2/2025 21:50,1043.96,CVS,"Miami, FL",Online,0
f10d27c8-9780-4215-ab2b-b8e9a417c093,U0084,9/2/2025 21:50,567.2,,"Houston, TX",ATM,0
9fddde2e-a8a2-47ad-abd3-cdcd27794685,U0030,9/2/2025 21:50,1398.44,Starbucks,"Miami, FL",Online,0
90494583-ec86-4890-97b0-0bdc566e3cbe,U0175,9/2/2025 21:46,1152.59,Amazon,"Seattle, WA",Transfer,0
14cb0564-0743-4c3b-9d20-c3bfd342af08,U0182,9/2/2025 21:46,318.42,,"Chicago, IL",POS,0
93a74792-c561-48dc-a436-4fcdf2d3f761,U0105,9/2/2025 21:47,1011.1,Target,"Seattle, WA",ATM,0
92779574-c457-4cc3-b5f7-89bca6b07458,U0062,9/2/2025 21:49,382.76,Target,"Seattle, WA",Transfer,0
7f7f6c0a-07c0-4116-a394-ed549e3c5a88,U0097,9/2/2025 21:51,115.58,Delta,"Houston, TX",Transfer,0
f4e7069a-a454-4937-8a27-ebf28baaf744,U0137,9/2/2025 21:48,762.39,,"Seattle, WA",Transfer,0
ceae71cf-ce00-4af0-beb0-51817ba24588,U0140,9/2/2025 21:51,59.96,Apple,"Seattle, WA",POS,0
12ae5c22-741b-47f5-8c24-a05367f5ae02,U0028,9/2/2025 21:51,1154.59,,"Seattle, WA",ATM,0
6a662fce-7089-4c6d-a877-f5d90f5675f8,U0043,9/2/2025 21:49,972.26,Amazon,"Miami, FL",Transfer,0
9b4e164b-5716-4c2e-b43a-da2a76e5ae78,U0193,9/2/2025 21:46,500.74,,"Houston, TX",POS,0
51beb80e-b7e6-414c-9c8a-49225005680f,U0003,9/2/2025 21:48,152.42,Starbucks,"Miami, FL",Online,0
c2baf0e0-2179-43f0-a612-4ab4f9b21e6e,U0115,9/2/2025 21:48,564.31,CVS,"Seattle, WA",Online,0
51b1943c-1b2e-4edb-8fc8-5fc083d5bceb,U0089,9/2/2025 21:47,1496.57,CVS,"New York, NY",ATM,0
7318b96d-4479-4612-9f5d-988f776abf09,U0107,9/2/2025 21:47,1381.22,Walmart,"New York, NY",Online,0
4a4b5563-0cf4-47ef-98c8-a61624108e9a,U0090,9/2/2025 21:48,471.28,CVS,"Los Angeles, CA",Transfer,0
3f8ea40a-6b0a-40e3-9d89-6047dd39d793,U0090,9/2/2025 21:47,716.86,CVS,"Seattle, WA",Transfer,0
93e34c35-ef0a-473d-93d2-d56dd0401587,U0082,9/2/2025 21:48,105.43,Amazon,"Seattle, WA",POS,0
7f8e5483-28ca-4a1d-835b-ec2c3098f7b2,U0006,9/2/2025 21:50,1274.52,,"New York, NY",Online,0
4efc8248-e10b-4a47-bfae-b7487781321e,U0190,9/2/2025 21:49,369.65,Target,"Miami, FL",Online,0
64ab851b-f1fa-46e7-970d-750705eee1d4,U0085,9/2/2025 21:50,841.97,CVS,"Los Angeles, CA",Transfer,0
3713b466-3da0-4476-b778-c676750d112e,U0162,9/2/2025 21:50,280.76,,"Seattle, WA",Transfer,0
4806f804-0cf0-474c-8c74-dc0f5a575539,U0102,9/2/2025 21:49,48.64,Delta,"Los Angeles, CA",Transfer,0
a77d95f1-d7c4-4e9c-a1e0-fffc98f6fd7f,U0152,9/2/2025 21:51,647.18,Amazon,"Seattle, WA",Online,0
0217ea0e-8964-40ab-8926-ce5f78786140,U0053,9/2/2025 21:46,421.13,,"New York, NY",POS,0
43b47ee5-e1e8-4e7e-a249-8f666e51484d,U0138,9/2/2025 21:48,284.5,Apple,"Los Angeles, CA",Transfer,0
0b95017c-5dae-4201-a73b-a8bdc38c1dec,U0030,9/2/2025 21:49,397.22,,"Houston, TX",ATM,0
31d4ee09-8fd3-4afc-91fd-fa4f0d18ab95,U0153,9/2/2025 21:48,586.02,Shell,"Miami, FL",POS,0
62e7c1a6-12d2-4a06-89e1-cd138da00495,U0090,9/2/2025 21:50,531.22,CVS,"Miami, FL",Online,0
479bc637-8cc3-4f3b-83af-fcfe734a6ca3,U0173,9/2/2025 21:51,1060.45,BestBuy,"Miami, FL",POS,0
20f0156a-1e6a-4628-9c6d-52d5ae2e9af9,U0173,9/2/2025 21:46,205.25,Walmart,"Los Angeles, CA",ATM,0
fc9e1dcb-cb7e-4268-9f89-ed1264d6dfbf,U0030,9/2/2025 21:48,278.65,,"Los Angeles, CA",Transfer,0
c14565c7-5d98-4115-b05e-eefe8ece1128,U0108,9/2/2025 21:46,896.66,Delta,"Houston, TX",Transfer,0
66c14dca-8255-4a61-9a3b-031932f57510,U0048,9/2/2025 21:49,732.57,Uber,"Seattle, WA",Online,0
2314d0c8-09f6-4405-8b99-00340a4e2552,U0143,9/2/2025 21:48,254.46,BestBuy,"Los Angeles, CA",Online,0
74fd33d1-84f2-4d0f-b947-4bfacdd0b4d4,U0081,9/2/2025 21:46,1263.77,Delta,"New York, NY",ATM,0
23c8afdb-83f8-4f16-a4a4-474c9b33e3a4,U0003,9/2/2025 21:48,729.49,Starbucks,"Houston, TX",Transfer,0
2999bbef-518b-4f21-9cf2-0859ee6e2e72,U0105,9/2/2025 21:49,1028.62,Shell,"Seattle, WA",Transfer,0
d7b4c294-bd44-489d-9dd2-f9defd98fe33,U0126,9/2/2025 21:48,255.04,Delta,"New York, NY",Online,0
d40ac5e9-81df-4517-961c-921097fe56c5,U0075,9/2/2025 21:50,53.88,Starbucks,"Miami, FL",ATM,0
901bcdef-b56f-48ce-bd66-971e88476c56,U0044,9/2/2025 21:48,1172.21,Delta,"Seattle, WA",Transfer,0
5e4cb287-0442-41db-90d4-ea6779928faa,U0141,9/2/2025 21:48,768.65,Delta,"New York, NY",ATM,0
6aa26216-fada-48f5-9c0f-0bdcac7e937c,U0199,9/2/2025 21:50,816.94,Apple,"Miami, FL",POS,0
b9aed8e4-e615-49c8-8bf8-1f864ec3f970,U0195,9/2/2025 21:51,1079.88,Uber,"Los Angeles, CA",Transfer,0
797ebe87-98cf-4188-86d2-5913a1173719,U0027,9/2/2025 21:47,1105.3,,"Los Angeles, CA",ATM,0
f8d8b7f1-c86c-4544-a7d4-cf50f791f1e5,U0009,9/2/2025 21:50,677.35,Apple,"New York, NY",Transfer,0
0d259caa-b8ad-4d87-ba40-45dd93dfd907,U0031,9/2/2025 21:50,1164.57,Starbucks,"Los Angeles, CA",ATM,0
a107cc46-8634-4718-aba6-adb37afeb114,U0182,9/2/2025 21:51,917.34,Shell,"Los Angeles, CA",Online,0
25d4a0fc-6154-4765-9756-ba9cc64c9647,U0053,9/2/2025 21:51,1221.23,,"New York, NY",ATM,0
f2bd92f2-9293-4705-8815-01473e00980e,U0137,9/2/2025 21:51,425.22,Uber,"Los Angeles, CA",ATM,0
70e7e756-04d9-445e-b0d7-3df71c221cea,U0181,9/2/2025 21:48,442.49,Delta,"Chicago, IL",POS,0
b0c4a01c-69b7-40fa-a6c4-32f66b352f85,U0035,9/2/2025 21:47,1444.34,,"Houston, TX",POS,0
9c89d374-c664-45a7-8077-3e33690e7e62,U0071,9/2/2025 21:49,1301.24,Target,"Seattle, WA",Online,0
ba370623-bc5f-44dd-992f-3c1edf70fb2a,U0064,9/2/2025 21:46,223.63,Apple,"Los Angeles, CA",Transfer,0
35145890-84c8-4c46-a359-5fa4b4adaf89,U0126,9/2/2025 21:50,217.55,,"Chicago, IL",Transfer,0
7a768555-a987-4218-bf84-faef5336723b,U0097,9/2/2025 21:50,680.73,,"New York, NY",Transfer,0
2c55aef7-f4e9-4734-9052-1700607796a3,U0132,9/2/2025 21:49,1125.95,,"Chicago, IL",Transfer,0
8bd88fcd-57a2-4e4e-887b-03e5e980f808,U0125,9/2/2025 21:48,494.3,Amazon,"Seattle, WA",POS,0
b88e830f-de1e-494a-85a1-1f5cad05b912,U0188,9/2/2025 21:51,1458.36,,"Seattle, WA",ATM,0
43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,U0017,9/2/2025 21:50,1194.54,Shell,"Los Angeles, CA",Transfer,0
3f1be0d0-f514-4058-b138-39757bf33a34,U0055,9/2/2025 21:48,744.6,Apple,"Chicago, IL",ATM,0
f1053252-3990-42c9-8c6a-70f48edec44d,U0141,9/2/2025 21:48,869.01,Delta,"Houston, TX",ATM,0
35102852-b474-4349-89fc-2cd8c56bad4c,U0175,9/2/2025 21:51,1144.57,Amazon,"New York, NY",Transfer,0
7ad465a1-5129-450d-bd2f-4e58b47a1c5b,U0005,9/2/2025 21:48,190.73,,"Los Angeles, CA",Transfer,0
cb9faf6d-ef3a-4f27-af06-fccb8f7c1d59,U0117,9/2/2025 21:48,6.01,Shell,"Los Angeles, CA",Online,1
ad371d9e-92cf-4021-9f33-242d49ac9087,U0167,9/2/2025 21:50,456.29,,"Chicago, IL",POS,0
65001423-faeb-4d19-a550-8ea26133a34d,U0168,9/2/2025 21:48,543.85,Walmart,"Chicago, IL",Online,0
257f7595-cdfb-4db9-85e7-8b23f4613f09,U0014,9/2/2025 21:48,597.53,BestBuy,"Seattle, WA",Online,0
b6d1f6bb-f48f-409c-89a2-24410ac4de85,U0110,9/2/2025 21:46,984.95,,"New York, NY",POS,0
a7edc8d8-713f-4f8c-ac8b-e53758ab4778,U0055,9/2/2025 21:47,717.83,Target,"Miami, FL",Online,0
33baba88-36c7-46fa-baa4-f052bf519362,U0133,9/2/2025 21:50,1021.57,Amazon,"New York, NY",ATM,0
b2384849-8fe0-49b6-aeda-a8024568f426,U0031,9/2/2025 21:48,1482.29,Shell,"Seattle, WA",Online,0
bdab07e7-9d9d-428e-9bf6-45f623245211,U0123,9/2/2025 21:50,110.89,Shell,"New York, NY",POS,0
ab7a3d1c-0cfe-4683-be11-bafe3d4196fe,U0027,9/2/2025 21:50,473.46,,"Chicago, IL",Online,0
0d700ea4-3b9b-4d45-a350-55e439c59df9,U0098,9/2/2025 21:46,1161.32,,"Los Angeles, CA",Online,0
78ef7666-b7a4-4719-948e-1f6b69ce1e4e,U0018,9/2/2025 21:46,798.11,Amazon,"Miami, FL",Online,0
01539221-2331-4a28-8550-eca8ae62990c,U0113,9/2/2025 21:50,530.03,Starbucks,"Seattle, WA",Online,0
682b163a-286e-4390-add9-7a1afa585b27,U0106,9/2/2025 21:51,926.03,CVS,"Los Angeles, CA",POS,0
79c773a0-e0de-4c3d-a172-1c83ef5e4376,U0026,9/2/2025 21:49,214.32,Walmart,"Miami, FL",Transfer,1
f6c31218-c183-4315-b30f-8be1a689b424,U0090,9/2/2025 21:48,1445.06,Apple,"Los Angeles, CA",Online,0
0f25477d-a559-40e7-8910-fade52380bf2,U0071,9/2/2025 21:46,968.71,Starbucks,"Miami, FL",ATM,0
88ffbd40-3b72-486d-92fa-675fa6fd0cb1,U0200,9/2/2025 21:46,1412.21,Amazon,"Seattle, WA",ATM,0
6afa828c-2cd1-4b9f-abe5-841fe9c96c52,U0053,9/2/2025 21:47,779.03,Uber,"Los Angeles, CA",Transfer,0
ff46a6bf-094d-416d-ab6d-2fedef158d5b,U0076,9/2/2025 21:49,971.02,,"Los Angeles, CA",Transfer,0
efc59738-2fb2-4e66-bed1-7aabc9b7c9bc,U0099,9/2/2025 21:48,173.55,CVS,"Seattle, WA",POS,0
4c636e95-025f-4543-8997-623ae0723d96,U0136,9/2/2025 21:50,1333.64,Amazon,"Chicago, IL",ATM,0
fba57cc8-edaf-4766-9b78-0ede9a4ffc0c,U0034,9/2/2025 21:48,583.32,,"Miami, FL",Transfer,0
a42d0cd7-fd35-4f6a-b450-388748d90846,U0094,9/2/2025 21:50,821.8,Target,"Houston, TX",POS,0
f0458043-e3a6-4a70-be71-0b558639bd41,U0005,9/2/2025 21:46,883.11,Amazon,"Chicago, IL",Online,0
45d8a6ad-77d0-459e-8114-14f8d9df0d0e,U0011,9/2/2025 21:47,1384.26,,"Houston, TX",ATM,0
2999394c-54a7-469b-9cd6-6b09cf0e6d2b,U0161,9/2/2025 21:49,1070.38,,"Houston, TX",Transfer,0
2faabe0b-b7f6-4cdf-81dc-1c60a5f60735,U0180,9/2/2025 21:45,606.4,,"Miami, FL",Online,0
4b86b5a1-ca6f-4ff8-964c-fbd2bc92fd81,U0072,9/2/2025 21:50,129.98,Walmart,"Miami, FL",Online,0
2ced3c0d-3173-44b5-81dd-484aaca58d95,U0040,9/2/2025 21:50,806.9,Shell,"Miami, FL",POS,0
67ce378f-e5a4-483b-a383-889adb2c6ac8,U0080,9/2/2025 21:49,1049.52,,"Los Angeles, CA",POS,0
669d01ff-1634-425b-93f3-007383e96ef4,U0063,9/2/2025 21:51,133.89,Shell,"New York, NY",Transfer,0
23ff23d3-fb4f-488a-af4d-d219186b2880,U0157,9/2/2025 21:49,915.2,BestBuy,"Seattle, WA",Online,0
01bf9e73-3f80-4385-af92-40b652d78f10,U0031,9/2/2025 21:47,23.93,Target,"Seattle, WA",POS,0
c0f63229-725d-4259-bc4b-1eec6231ee73,U0042,9/2/2025 21:47,747.14,Apple,"Miami, FL",ATM,0
951c25d5-4d4c-4280-9462-52e7f43ba052,U0043,9/2/2025 21:50,560.94,,"Chicago, IL",POS,0
5c0b9b10-a757-4b10-82f5-25b902ed73ce,U0198,9/2/2025 21:51,1350.35,Apple,"Houston, TX",ATM,0
1e43fbd2-aaf4-47f7-8fe7-61493c7e5368,U0135,9/2/2025 21:49,100.49,,"Miami, FL",POS,0
afa28559-67c9-4204-a8e3-33b64e8adc4b,U0128,9/2/2025 21:50,685.52,Apple,"New York, NY",Transfer,0
b41c504f-e346-4415-a526-7a2bec50ace4,U0146,9/2/2025 21:48,254.49,Target,"Chicago, IL",POS,0
ea87855e-a382-45d3-9e0e-f546b0b6dedf,U0147,9/2/2025 21:48,1012.81,Walmart,"Los Angeles, CA",POS,0
3818cfd3-3889-436a-9d58-17e85e175b66,U0012,9/2/2025 21:46,1288.74,Amazon,"Los Angeles, CA",POS,0
bf6b8cdf-7479-4b61-a737-2b527a6a2107,U0121,9/2/2025 21:50,549.14,,"Los Angeles, CA",Online,0
8c9aa1e9-b3b2-4337-aa74-dbb75fa5e0aa,U0010,9/2/2025 21:49,831.53,,"Seattle, WA",Transfer,0
aa0217d0-cd4f-4b2b-899a-c252c1e1b94a,U0058,9/2/2025 21:47,486.09,Shell,"Seattle, WA",ATM,1
c1369c65-ae2a-4341-bf59-e4f2c3093b6e,U0070,9/2/2025 21:50,1239.87,Delta,"Chicago, IL",POS,0
86879aa9-14f5-43d0-8991-2032df85c777,U0129,9/2/2025 21:49,1011.62,Amazon,"Los Angeles, CA",Online,0
13fe8a29-5c9d-4ee0-b42a-045687365a84,U0133,9/2/2025 21:50,1472.21,Shell,"New York, NY",Transfer,0
8c32bdb2-d42a-495e-8fcf-601f1cb9b73a,U0073,9/2/2025 21:50,1161.42,BestBuy,"Chicago, IL",POS,0
265cb9d9-8962-4f6e-929c-93b333c08bf1,U0142,9/2/2025 21:47,687.84,Apple,"Los Angeles, CA",ATM,0
711c7673-8535-4a69-9abf-984e53ff8461,U0145,9/2/2025 21:46,1177.84,,"Miami, FL",Online,0
95492a82-b787-4f8d-b495-311eae27d432,U0119,9/2/2025 21:49,555.57,CVS,"Los Angeles, CA",Online,0
720b274b-82a7-4586-a61d-9cde1747f387,U0039,9/2/2025 21:46,14.53,Shell,"New York, NY",Online,0
6a5943ce-8364-45e3-a1c7-1aa3741423b5,U0139,9/2/2025 21:49,522.9,,"Seattle, WA",POS,0
765e6cb5-8f0d-4540-8ec7-d662905c7bdd,U0086,9/2/2025 21:51,7.19,,"Houston, TX",ATM,0
0592bfa5-b928-423f-8ee4-334ece920136,U0027,9/2/2025 21:49,311.77,Starbucks,"Houston, TX",Transfer,0
beed0af9-00c5-4f30-9103-142441241bb4,U0016,9/2/2025 21:47,1458.98,Target,"Seattle, WA",ATM,0
6c776e95-0b98-4ccd-92b2-102d940c3503,U0024,9/2/2025 21:48,70.63,Starbucks,"Miami, FL",Transfer,0
fe7ee362-8a89-40f0-9052-91d3b34c6c73,U0180,9/2/2025 21:46,1343.89,CVS,"Seattle, WA",POS,0
